TEXT,Label
why would i read the bible that kike created faggoty anti white shit is for low t fuckbois like you speaking of which been touched by any priests lately in that kike run pedophile cult,1
 hahahahaha i fucking hate you 😂 😂 😂 😂 😂 💀 💀 💀,0
oh noes someone called me a nigger online i am dead now,0
do not be surprised when a backlash comes with widespread violence women rights severely deplenished blame the man hating feminazis men are being pushed out of society will take it back by force women will not be able to stop that it is the natural order,0
yo what are my muslim followers going through rn your tweets got me feeling hurt too lmao,0
  lol to your courts who discharged that mpthakur too having criminal charges who freed samjotha express terrorist too who found lynchers of pehlu khan azam innocent who arrest the lady who was raped by a bjp figure ur courts cant even put salman khan in jail for murder rehy doh,0
trump multi dimensional chess  call other countries shitholes see shithole trend  trump haters lose their minds with outrage  wait a day until msm invents proudshitholer hashtag  trump haters promote smart and hardworking immigrants  deport all of the dumb and lazy immigrants,0
the holocaust is widely believed even by nazis like me gasing jews or napalming vietnamese lacks knightlyhood i e is detestful,0
you are uneducated white trash the un is a failure and i am not a supporter of most transnational organizations this whole exchange has been about they fucktardery of that gay image macro,1
probably cos you have had the moslem clit clip your pussy sowed up so the goat probably pushes back more enthusiastically fgm moslems are the problem,1
catalonia which is over  moslem have elected this ragheaded woman as their first female moslem mp that civic nationalism for ya,1
if a bitch start scratching amp pulling my hair during a fight omm imma stomp on a hoe head dumb ass bitch,1
middle class joe biden prevented vietnamese refugees from coming to the usa during the war do not let that inconsistency soil the moral guardians of libtard virtue that some enjoy,0
only those who already had high iqs would have been able to move to winter lands not that the winter made them intelligent really retarded logic from those who spread the theory john is talking about,1
 y are u focusing on that when nazis exist,0
too bad you are retarded and can not read,1
i bet the dyke in the middle in the toughest man in the room,0
